"Ticker Symbol","Date","Divide(Momentum(SystemEquity(MACD Crossover System),1),10000)"
"GC20011N",3/2/2020,1.686016E-02
"GC20011N",3/3/2020,2.975996E-02
"GC20011N",3/4/2020,-8.400391E-04
"GC20011N",3/5/2020,0.015
"GC20011N",3/6/2020,2.640039E-03
"GC20011N",3/9/2020,1.979883E-03
"GC20011N",3/10/2020,-9.239844E-03
"GC20011N",3/11/2020,-0.0108
"GC20011N",3/12/2020,-4.698008E-02
"GC20011N",3/13/2020,0
"GC20011N",3/16/2020,0
"GC20011N",3/17/2020,0
"GC20011N",3/18/2020,0
"GC20011N",3/19/2020,0
"GC20011N",3/20/2020,0
"GC20011N",3/23/2020,3.715996E-02
"GC20011N",3/24/2020,5.592012E-02
"GC20011N",3/25/2020,-1.644004E-02
"GC20011N",3/26/2020,1.067988E-02
"GC20011N",3/27/2020,-1.571992E-02
"GC20011N",3/30/2020,-0.0018
"GC20011N",3/31/2020,-2.315996E-02
"GC20011N",4/1/2020,0.0048
"GC20011N",4/2/2020,2.777988E-02
"GC20011N",4/3/2020,0.0048
"GC20011N",4/6/2020,2.892012E-02
"GC20011N",4/7/2020,-6.120117E-03
"GC20011N",4/8/2020,3.601563E-04
"GC20011N",4/9/2020,0.0411
"GC20011N",4/13/2020,5.159961E-03
"GC20011N",4/14/2020,0.0045
"GC20011N",4/15/2020,-1.722012E-02
"GC20011N",4/16/2020,-0.0051
"GC20011N",4/17/2020,-1.973984E-02
"GC20011N",4/20/2020,7.439844E-03
"GC20011N",4/21/2020,-1.403984E-02
"GC20011N",4/22/2020,0.0303
"GC20011N",4/23/2020,4.259961E-03
"GC20011N",4/24/2020,-5.880078E-03
"GC20011N",4/27/2020,-7.079883E-03
"GC20011N",4/28/2020,-9.601563E-04
"GC20011N",4/29/2020,-5.279883E-03
"GC20011N",4/30/2020,-1.152012E-02
"GC20011N",5/1/2020,4.020117E-03
"GC20011N",5/4/2020,7.440039E-03
"GC20011N",5/5/2020,-1.620117E-03
"GC20011N",5/6/2020,-1.325996E-02
"GC20011N",5/7/2020,2.238008E-02
"GC20011N",5/8/2020,-7.140039E-03
"GC20011N",5/11/2020,-9.540039E-03
"GC20011N",5/12/2020,5.280078E-03
"GC20011N",5/13/2020,5.759961E-03
"GC20011N",5/14/2020,0.0147
"GC20011N",5/15/2020,9.240039E-03
"GC20011N",5/18/2020,-1.314004E-02
"GC20011N",5/19/2020,6.719922E-03
"GC20011N",5/20/2020,0.0039
"GC20011N",5/21/2020,-1.811992E-02
"GC20011N",5/22/2020,8.159961E-03
"GC20011N",5/26/2020,-1.794004E-02
"GC20011N",5/27/2020,3.059961E-03
"GC20011N",5/28/2020,1.560156E-03
"GC20011N",5/29/2020,1.415996E-02
"GC20011N",6/1/2020,8.040039E-03
"GC20011N",6/2/2020,-9.780078E-03
"GC20011N",6/3/2020,-1.751992E-02
"GC20011N",6/4/2020,1.355996E-02
"GC20011N",6/5/2020,-2.592012E-02
"GC20011N",6/8/2020,0
"GC20011N",6/9/2020,0
"GC20011N",6/10/2020,0.0005
"GC20011N",6/11/2020,0.00955
"GC20011N",6/12/2020,-0.00125
"GC20011N",6/15/2020,-0.00505
"GC20011N",6/16/2020,0.00465
"GC20011N",6/17/2020,-0.00045
"GC20011N",6/18/2020,-0.00225
"GC20011N",6/19/2020,0.01095
"GC20011N",6/22/2020,0.0067
"GC20011N",6/23/2020,0.0078
"GC20011N",6/24/2020,-0.00345
"GC20011N",6/25/2020,-0.00225
"GC20011N",6/26/2020,0.00485
"GC20011N",6/29/2020,0.00045
"GC20011N",6/30/2020,0.00965
"GC20011N",7/1/2020,-0.0103
"GC20011N",7/2/2020,0.00505
"GC20011N",7/6/2020,0.00175
"GC20011N",7/7/2020,0.0082
"GC20011N",7/8/2020,0.00535
"GC20011N",7/9/2020,-0.0084
"GC20011N",7/10/2020,-0.00095
"GC20011N",7/13/2020,0.0061
"GC20011N",7/14/2020,-0.00035
"GC20011N",7/15/2020,0.0002
"GC20011N",7/16/2020,-0.00675
"GC20011N",7/17/2020,0.00485
"GC20011N",7/20/2020,0.0037
"GC20011N",7/21/2020,0.01325
"GC20011N",7/22/2020,0.0106
"GC20011N",7/23/2020,0.01245
"GC20011N",7/24/2020,0.00375
"GC20011N",7/27/2020,0.01675
"GC20011N",7/28/2020,0.0068
"GC20011N",7/29/2020,0.0044
"GC20011N",7/30/2020,-0.00555
"GC20011N",7/31/2020,0.01025
"GC20011N",8/3/2020,0.00595
"GC20011N",8/4/2020,0.0169
"GC20011N",8/5/2020,0.0143
"GC20011N",8/6/2020,0.01065
"GC20011N",8/7/2020,-0.0202
"GC20011N",8/10/2020,0.00615
"GC20011N",8/11/2020,-0.0457
"GC20011N",8/12/2020,0.0008
"GC20011N",8/13/2020,0.0107
"GC20011N",8/14/2020,-0.0098
"GC20011N",8/17/2020,0.0238
"GC20011N",8/18/2020,0.00745
"GC20011N",8/19/2020,-0.02065
"GC20011N",8/20/2020,-0.0126
"GC20011N",8/21/2020,0
"GC20011N",8/24/2020,-0.0034
"GC20011N",8/25/2020,-0.00795
"GC20011N",8/26/2020,0.01425
"GC20011N",8/27/2020,-0.00955
"GC20011N",8/28/2020,0.0209
"GC20011N",8/31/2020,0.00185
"GC20011N",9/1/2020,0.00015
"GC20011N",9/2/2020,-0.01695
"GC20011N",9/3/2020,-0.00335
"GC20011N",9/4/2020,-0.002
"GC20011N",9/8/2020,0.00445
"GC20011N",9/9/2020,0.00585
"GC20011N",9/10/2020,0.0046
"GC20011N",9/11/2020,-0.00825
"GC20011N",9/14/2020,0.0076
"GC20011N",9/15/2020,0.00165
"GC20011N",9/16/2020,0.002
"GC20011N",9/17/2020,-0.01035
"GC20011N",9/18/2020,0.00595
"GC20011N",9/21/2020,-0.0243
"GC20011N",9/22/2020,0
"GC20011N",9/23/2020,0
"GC20011N",9/24/2020,0
"GC20011N",9/25/2020,0
"GC20011N",9/28/2020,0
"GC20011N",9/29/2020,0.0085
"GC20011N",9/30/2020,-0.0034
"GC20011N",10/1/2020,0.0144
"GC20011N",10/2/2020,-0.00435
"GC20011N",10/5/2020,0.00625
"GC20011N",10/6/2020,-0.00565
"GC20011N",10/7/2020,-0.009
"GC20011N",10/8/2020,0.00215
"GC20011N",10/9/2020,0.01555
"GC20011N",10/12/2020,0.00135
"GC20011N",10/13/2020,-0.01715
"GC20011N",10/14/2020,0.00635
"GC20011N",10/15/2020,0.0008
"GC20011N",10/16/2020,-0.00125
"GC20011N",10/19/2020,0.00265
"GC20011N",10/20/2020,0.00185
"GC20011N",10/21/2020,0.00705
"GC20011N",10/22/2020,-0.01245
"GC20011N",10/23/2020,0.0003
"GC20011N",10/26/2020,0.00025
"GC20011N",10/27/2020,0.0031
"GC20011N",10/28/2020,-0.0174
"GC20011N",10/29/2020,0
"GC20011N",10/30/2020,0
"GC20011N",11/2/2020,0
"GC20011N",11/3/2020,0.0066
"GC20011N",11/4/2020,-0.0071
"GC20011N",11/5/2020,0.0253
"GC20011N",11/6/2020,0.00245
"GC20011N",11/9/2020,-0.04625
"GC20011N",11/10/2020,0
"GC20011N",11/11/2020,0
"GC20011N",11/12/2020,0
"GC20011N",11/13/2020,0
"GC20011N",11/16/2020,0.0002
"GC20011N",11/17/2020,-0.00135
"GC20011N",11/18/2020,-0.0056
"GC20011N",11/19/2020,-0.0062
"GC20011N",11/20/2020,0.00545
"GC20011N",11/23/2020,-0.0122
"GC20011N",11/24/2020,0
"GC20011N",11/25/2020,0
"GC20011N",11/27/2020,0
"GC20011N",11/30/2020,0
"GC20011N",12/1/2020,0
"GC20011N",12/2/2020,0.00515
"GC20011N",12/3/2020,0.00545
"GC20011N",12/4/2020,-0.00055
"GC20011N",12/7/2020,0.013
"GC20011N",12/8/2020,0.00445
"GC20011N",12/9/2020,-0.0182
"GC20011N",12/10/2020,-0.00055
"GC20011N",12/11/2020,0.0031
"GC20011N",12/14/2020,-0.00575
"GC20011N",12/15/2020,0.0116
"GC20011N",12/16/2020,0.0019
"GC20011N",12/17/2020,0.01565
"GC20011N",12/18/2020,-0.00075
"GC20011N",12/21/2020,-0.00305
"GC20011N",12/22/2020,-0.00625
"GC20011N",12/23/2020,0.0039
"GC20011N",12/24/2020,0.00255
"GC20011N",12/28/2020,-0.0014
"GC20011N",12/29/2020,0.00125
"GC20011N",12/30/2020,0.00525
"GC20011N",12/31/2020,0.00085
"GC20011N",1/4/2021,0.02575
"GC20011N",1/5/2021,0.0039
"GC20011N",1/6/2021,-0.0229
"GC20011N",1/7/2021,0.0025
"GC20011N",1/8/2021,-0.0327
"GC20011N",1/11/2021,0
"GC20011N",1/12/2021,0
"GC20011N",1/13/2021,0
"GC20011N",1/14/2021,0
"GC20011N",1/15/2021,0
"GC20011N",1/19/2021,0
"GC20011N",1/20/2021,0.0129
"GC20011N",1/21/2021,-0.0003
"GC20011N",1/22/2021,-0.00485
"GC20011N",1/25/2021,-0.0005
"GC20011N",1/26/2021,-0.00215
"GC20011N",1/27/2021,-0.003
"GC20011N",1/28/2021,-0.0035
"GC20011N",1/29/2021,0.0047
"GC20011N",2/1/2021,0.0083
"GC20011N",2/2/2021,-0.01525
"GC20011N",2/3/2021,0.00085
"GC20011N",2/4/2021,-0.01715
"GC20011N",2/5/2021,0
"GC20011N",2/8/2021,0
"GC20011N",2/9/2021,0.00215
"GC20011N",2/10/2021,0.0026
"GC20011N",2/11/2021,-0.00795
"GC20011N",2/12/2021,-0.0018
"GC20011N",2/16/2021,-0.0121
"GC20011N",2/17/2021,-0.0072
"GC20011N",2/18/2021,0
"GC20011N",2/19/2021,0
"GC20011N",2/22/2021,0
"GC20011N",2/23/2021,-0.0021
"GC20011N",2/24/2021,-0.004
"GC20011N",2/25/2021,-0.01125
"GC20011N",2/26/2021,-0.0082
"GC20011N",3/1/2021,0
"GC20011N",3/2/2021,0
"GC20011N",3/3/2021,0
"GC20011N",3/4/2021,0
"GC20011N",3/5/2021,0
"GC20011N",3/8/2021,0
"GC20011N",3/9/2021,0
"GC20011N",3/10/2021,0.00325
"GC20011N",3/11/2021,0.0004
"GC20011N",3/12/2021,-0.0014
"GC20011N",3/15/2021,0.0047
"GC20011N",3/16/2021,0.00085
"GC20011N",3/17/2021,-0.0019
"GC20011N",3/18/2021,0.0027
"GC20011N",3/19/2021,0.0046
"GC20011N",3/22/2021,-0.0018
"GC20011N",3/23/2021,-0.0065
"GC20011N",3/24/2021,0.00405
"GC20011N",3/25/2021,-0.00405
"GC20011N",3/26/2021,0.0036
"GC20011N",3/29/2021,-0.01005
"GC20011N",3/30/2021,-0.01775
"GC20011N",3/31/2021,0
"GC20011N",4/1/2021,0
"GC20011N",4/5/2021,-0.001
"GC20011N",4/6/2021,0.0071
"GC20011N",4/7/2021,-0.0007
"GC20011N",4/8/2021,0.0083
"GC20011N",4/9/2021,-0.0067
"GC20011N",4/12/2021,-0.00605
"GC20011N",4/13/2021,0.00745
"GC20011N",4/14/2021,-0.00565
"GC20011N",4/15/2021,0.01525
"GC20011N",4/16/2021,0.0067
"GC20011N",4/19/2021,-0.0048
"GC20011N",4/20/2021,0.0039
"GC20011N",4/21/2021,0.00735
"GC20011N",4/22/2021,-0.00555
"GC20011N",4/23/2021,-0.0021
"GC20011N",4/26/2021,0.00115
"GC20011N",4/27/2021,-0.00065
"GC20011N",4/28/2021,-0.00245
"GC20011N",4/29/2021,-0.0028
"GC20011N",4/30/2021,-0.0003
"GC20011N",5/3/2021,0.01205
"GC20011N",5/4/2021,-0.0079
"GC20011N",5/5/2021,0.00415
"GC20011N",5/6/2021,0.0157
"GC20011N",5/7/2021,0.0078
"GC20011N",5/10/2021,0.00315
"GC20011N",5/11/2021,-0.00075
"GC20011N",5/12/2021,-0.00665
"GC20011N",5/13/2021,0.0006
"GC20011N",5/14/2021,0.00705
"GC20011N",5/17/2021,0.01475
"GC20011N",5/18/2021,0.0002
"GC20011N",5/19/2021,0.00675
"GC20011N",5/20/2021,0.0002
"GC20011N",5/21/2021,-0.0026
"GC20011N",5/24/2021,0.0039
"GC20011N",5/25/2021,0.00675
"GC20011N",5/26/2021,0.0016
"GC20011N",5/27/2021,-0.00275
"GC20011N",5/28/2021,0.0034
"GC20011N",6/1/2021,0.00125
"GC20011N",6/2/2021,0.00245
"GC20011N",6/3/2021,-0.0183
"GC20011N",6/4/2021,0.00935
"GC20011N",6/7/2021,0.0034
"GC20011N",6/8/2021,-0.0022
"GC20011N",6/9/2021,0.00055
"GC20011N",6/10/2021,0.00045
"GC20011N",6/11/2021,-0.0084
"GC20011N",6/14/2021,-0.012
"GC20011N",6/15/2021,0
"GC20011N",6/16/2021,0
"GC20011N",6/17/2021,0
"GC20011N",6/18/2021,0
"GC20011N",6/21/2021,0
"GC20011N",6/22/2021,0
"GC20011N",6/23/2021,0
"GC20011N",6/24/2021,-0.00115
"GC20011N",6/25/2021,0.00055
"GC20011N",6/28/2021,0.00145
"GC20011N",6/29/2021,-0.00975
"GC20011N",6/30/2021,0
"GC20011N",7/1/2021,0
"GC20011N",7/2/2021,0
"GC20011N",7/6/2021,0
"GC20011N",7/7/2021,0
"GC20011N",7/8/2021,0
"GC20011N",7/9/2021,0
"GC20011N",7/12/2021,0
"GC20011N",7/13/2021,0
"GC20011N",7/14/2021,0
"GC20011N",7/15/2021,0
"GC20011N",7/16/2021,0
"GC20011N",7/19/2021,0
"GC20011N",7/20/2021,0
"GC20011N",7/21/2021,0
"GC20011N",7/22/2021,0
"GC20011N",7/23/2021,0
"GC20011N",7/26/2021,0
"GC20011N",7/27/2021,0
"GC20011N",7/28/2021,0
"GC20011N",7/29/2021,0
"GC20011N",7/30/2021,-0.0081
"GC20011N",8/2/2021,0.0036
"GC20011N",8/3/2021,-0.00405
"GC20011N",8/4/2021,0.00025
"GC20011N",8/5/2021,-0.0028
"GC20011N",8/6/2021,-0.00875
"GC20011N",8/9/2021,0
"GC20011N",8/10/2021,0
"GC20011N",8/11/2021,0
"GC20011N",8/12/2021,-0.0008
"GC20011N",8/13/2021,0.0131
"GC20011N",8/16/2021,0.0058
"GC20011N",8/17/2021,-0.00095
"GC20011N",8/18/2021,-0.0017
"GC20011N",8/19/2021,-0.0007
"GC20011N",8/20/2021,0.00045
"GC20011N",8/23/2021,0.0111
"GC20011N",8/24/2021,0.00115
"GC20011N",8/25/2021,-0.00875
"GC20011N",8/26/2021,0.0021
"GC20011N",8/27/2021,0.0121
"GC20011N",8/30/2021,-0.0037
"GC20011N",8/31/2021,0.003
"GC20011N",9/1/2021,-0.001
"GC20011N",9/2/2021,-0.0022
"GC20011N",9/3/2021,0.01105
"GC20011N",9/7/2021,-0.0176
"GC20011N",9/8/2021,-0.00255
"GC20011N",9/9/2021,0.0033
"GC20011N",9/10/2021,-0.00395
"GC20011N",9/13/2021,0.0012
"GC20011N",9/14/2021,0.00635
"GC20011N",9/15/2021,-0.0062
"GC20011N",9/16/2021,-0.007
"GC20011N",9/17/2021,0
"GC20011N",9/20/2021,0
"GC20011N",9/21/2021,0
"GC20011N",9/22/2021,0.0014
"GC20011N",9/23/2021,-0.0181
"GC20011N",9/24/2021,0
"GC20011N",9/27/2021,0
"GC20011N",9/28/2021,0
"GC20011N",9/29/2021,0
"GC20011N",9/30/2021,0
"GC20011N",10/1/2021,0.0002
"GC20011N",10/4/2021,0.0046
"GC20011N",10/5/2021,-0.00335
"GC20011N",10/6/2021,0.00045
"GC20011N",10/7/2021,-0.0013
"GC20011N",10/8/2021,-0.0009
"GC20011N",10/11/2021,-0.00085
"GC20011N",10/12/2021,0.0018
"GC20011N",10/13/2021,0.0177
"GC20011N",10/14/2021,0.0016
"GC20011N",10/15/2021,-0.0148
"GC20011N",10/18/2021,-0.0013
"GC20011N",10/19/2021,0.0024
"GC20011N",10/20/2021,0.0072
"GC20011N",10/21/2021,-0.0015
"GC20011N",10/22/2021,0.0072
"GC20011N",10/25/2021,0.00525
"GC20011N",10/26/2021,-0.0067
"GC20011N",10/27/2021,0.0027
"GC20011N",10/28/2021,0.0019
"GC20011N",10/29/2021,-0.00935
"GC20011N",11/1/2021,0.00595
"GC20011N",11/2/2021,-0.0032
"GC20011N",11/3/2021,-0.01275
"GC20011N",11/4/2021,0.0148
"GC20011N",11/5/2021,0.01165
"GC20011N",11/8/2021,0.0056
"GC20011N",11/9/2021,0.0014
"GC20011N",11/10/2021,0.00875
"GC20011N",11/11/2021,0.0078
"GC20011N",11/12/2021,0.0023
"GC20011N",11/15/2021,-0.00095
"GC20011N",11/16/2021,-0.00625
"GC20011N",11/17/2021,0.00805
"GC20011N",11/18/2021,-0.0044
"GC20011N",11/19/2021,-0.0049
"GC20011N",11/22/2021,-0.02265
"GC20011N",11/23/2021,-0.01125
"GC20011N",11/24/2021,0.00025
"GC20011N",11/26/2021,0.0006
"GC20011N",11/29/2021,-0.0016
"GC20011N",11/30/2021,-0.00245
"GC20011N",12/1/2021,0
"GC20011N",12/2/2021,-0.00795
"GC20011N",12/3/2021,0
"GC20011N",12/6/2021,-0.0045
"GC20011N",12/7/2021,0.0026
"GC20011N",12/8/2021,0.0004
"GC20011N",12/9/2021,-0.0044
"GC20011N",12/10/2021,0.00405
"GC20011N",12/13/2021,0.00175
"GC20011N",12/14/2021,-0.008
"GC20011N",12/15/2021,-0.00505
"GC20011N",12/16/2021,0
"GC20011N",12/17/2021,0.0013
"GC20011N",12/20/2021,-0.00515
"GC20011N",12/21/2021,-0.00295
"GC20011N",12/22/2021,0.00675
"GC20011N",12/23/2021,0.00475
"GC20011N",12/27/2021,-0.00145
"GC20011N",12/28/2021,0.00105
"GC20011N",12/29/2021,-0.00255
"GC20011N",12/30/2021,0.00415
"GC20011N",12/31/2021,0.00725
"GC20011N",1/3/2022,-0.01425
"GC20011N",1/4/2022,0.00725
"GC20011N",1/5/2022,0.00525
"GC20011N",1/6/2022,-0.01795
"GC20011N",1/7/2022,0.0041
"GC20011N",1/10/2022,0.0007
"GC20011N",1/11/2022,0.00985
"GC20011N",1/12/2022,0.0044
"GC20011N",1/13/2022,-0.00295
"GC20011N",1/14/2022,-0.00245
"GC20011N",1/18/2022,-0.00205
"GC20011N",1/19/2022,0.0154
"GC20011N",1/20/2022,-0.0003
"GC20011N",1/21/2022,-0.0054
"GC20011N",1/24/2022,0.00495
"GC20011N",1/25/2022,0.0054
"GC20011N",1/26/2022,-0.0114
"GC20011N",1/27/2022,-0.0183
"GC20011N",1/28/2022,-0.0059
"GC20011N",1/31/2022,0
"GC20011N",2/1/2022,0
"GC20011N",2/2/2022,0
"GC20011N",2/3/2022,-0.00205
"GC20011N",2/4/2022,0.00185
"GC20011N",2/7/2022,0.007
"GC20011N",2/8/2022,0.00305
"GC20011N",2/9/2022,0.00435
"GC20011N",2/10/2022,0.0004
"GC20011N",2/11/2022,0.00235
"GC20011N",2/14/2022,0.01365
"GC20011N",2/15/2022,-0.0066
"GC20011N",2/16/2022,0.00765
"GC20011N",2/17/2022,0.01525
"GC20011N",2/18/2022,-0.0011
"GC20011N",2/22/2022,0.0038
"GC20011N",2/23/2022,0.0015
"GC20011N",2/24/2022,0.00795
"GC20011N",2/25/2022,-0.01935
"GC20011N",2/28/2022,0.00655
"GC20011N",3/1/2022,0.02155
"GC20011N",3/2/2022,-0.01075
"GC20011N",3/3/2022,0.0068
"GC20011N",3/4/2022,0.01535
"GC20011N",3/7/2022,0.01465
"GC20011N",3/8/2022,0.0237
"GC20011N",3/9/2022,-0.02755
"GC20011N",3/10/2022,0.0061
"GC20011N",3/11/2022,-0.0077
"GC20011N",3/14/2022,-0.0121
"GC20011N",3/15/2022,-0.01555
"GC20011N",3/16/2022,-0.01025
"GC20011N",3/17/2022,0.017
"GC20011N",3/18/2022,-0.00695
"GC20011N",3/21/2022,0.0001
"GC20011N",3/22/2022,-0.004
"GC20011N",3/23/2022,0.0079
"GC20011N",3/24/2022,0.01245
"GC20011N",3/25/2022,-0.004
"GC20011N",3/28/2022,-0.0072
"GC20011N",3/29/2022,-0.0223
"GC20011N",3/30/2022,0
"GC20011N",3/31/2022,0
"GC20011N",4/1/2022,-0.00975
"GC20011N",4/4/2022,0.00515
"GC20011N",4/5/2022,-0.00325
"GC20011N",4/6/2022,-0.0022
"GC20011N",4/7/2022,0.00735
"GC20011N",4/8/2022,0.0039
"GC20011N",4/11/2022,0.0013
"GC20011N",4/12/2022,0.01395
"GC20011N",4/13/2022,0.0043
"GC20011N",4/14/2022,-0.0049
"GC20011N",4/18/2022,0.00575
"GC20011N",4/19/2022,-0.0137
"GC20011N",4/20/2022,-0.0017
"GC20011N",4/21/2022,-0.0037
"GC20011N",4/22/2022,-0.00695
"GC20011N",4/25/2022,-0.00905
"GC20011N",4/26/2022,0
"GC20011N",4/27/2022,0
"GC20011N",4/28/2022,0
"GC20011N",4/29/2022,0
"GC20011N",5/2/2022,-0.01305
"GC20011N",5/3/2022,0
"GC20011N",5/4/2022,0
"GC20011N",5/5/2022,-0.0046
"GC20011N",5/6/2022,0.00355
"GC20011N",5/9/2022,-0.0121
"GC20011N",5/10/2022,-0.00445
"GC20011N",5/11/2022,0
"GC20011N",5/12/2022,-0.01125
"GC20011N",5/13/2022,0
"GC20011N",5/16/2022,0
"GC20011N",5/17/2022,0
"GC20011N",5/18/2022,0.00095
"GC20011N",5/19/2022,0.01265
"GC20011N",5/20/2022,0.00045
"GC20011N",5/23/2022,0.00285
"GC20011N",5/24/2022,0.0088
"GC20011N",5/25/2022,-0.00955
"GC20011N",5/26/2022,0.00065
"GC20011N",5/27/2022,0.00185
"GC20011N",5/31/2022,-0.0043
"GC20011N",6/1/2022,0.003
"GC20011N",6/2/2022,0.01135
"GC20011N",6/3/2022,-0.0106
"GC20011N",6/6/2022,-0.00325
"GC20011N",6/7/2022,0.0042
"GC20011N",6/8/2022,0.0022
"GC20011N",6/9/2022,-0.00185
"GC20011N",6/10/2022,0.01135
"GC20011N",6/13/2022,-0.0245
"GC20011N",6/14/2022,0
"GC20011N",6/15/2022,0
"GC20011N",6/16/2022,0
"GC20011N",6/17/2022,-0.00975
"GC20011N",6/21/2022,-0.0009
"GC20011N",6/22/2022,-0.0002
"GC20011N",6/23/2022,-0.0043
"GC20011N",6/24/2022,0.00025
"GC20011N",6/27/2022,-0.00275
"GC20011N",6/28/2022,-0.0018
"GC20011N",6/29/2022,-0.00185
"GC20011N",6/30/2022,-0.0057
"GC20011N",7/1/2022,0
"GC20011N",7/5/2022,0
"GC20011N",7/6/2022,0
"GC20011N",7/7/2022,0
"GC20011N",7/8/2022,0
"GC20011N",7/11/2022,0
"GC20011N",7/12/2022,0
"GC20011N",7/13/2022,-0.0014
"GC20011N",7/14/2022,0
"GC20011N",7/15/2022,0
"GC20011N",7/18/2022,0
"GC20011N",7/19/2022,0.00135
"GC20011N",7/20/2022,-0.00785
"GC20011N",7/21/2022,0
"GC20011N",7/22/2022,0
"GC20011N",7/25/2022,0
"GC20011N",7/26/2022,0
"GC20011N",7/27/2022,0
"GC20011N",7/28/2022,0
"GC20011N",7/29/2022,0
"GC20011N",8/1/2022,0
"GC20011N",8/2/2022,0
"GC20011N",8/3/2022,0
"GC20011N",8/4/2022,0
"GC20011N",8/5/2022,-0.00815
"GC20011N",8/8/2022,0.0069
"GC20011N",8/9/2022,0.0036
"GC20011N",8/10/2022,0.0009
"GC20011N",8/11/2022,-0.00325
"GC20011N",8/12/2022,0.0042
"GC20011N",8/15/2022,-0.00865
"GC20011N",8/16/2022,-0.00425
"GC20011N",8/17/2022,-0.00645
"GC20011N",8/18/2022,-0.0027
"GC20011N",8/19/2022,-0.00555
"GC20011N",8/22/2022,0
"GC20011N",8/23/2022,0
"GC20011N",8/24/2022,0
"GC20011N",8/25/2022,0.00295
"GC20011N",8/26/2022,-0.0106
"GC20011N",8/29/2022,-0.0051
"GC20011N",8/30/2022,0
"GC20011N",8/31/2022,0
"GC20011N",9/1/2022,0
"GC20011N",9/2/2022,0
"GC20011N",9/6/2022,0
"GC20011N",9/7/2022,0.0071
"GC20011N",9/8/2022,-0.0038
"GC20011N",9/9/2022,0.0041
"GC20011N",9/12/2022,0.006
"GC20011N",9/13/2022,-0.01185
"GC20011N",9/14/2022,-0.00445
"GC20011N",9/15/2022,-0.00425
"GC20011N",9/16/2022,0
"GC20011N",9/19/2022,0
"GC20011N",9/20/2022,0
"GC20011N",9/21/2022,0
"GC20011N",9/22/2022,0.0002
"GC20011N",9/23/2022,-1.194004E-02
"GC20011N",9/26/2022,0
"GC20011N",9/27/2022,0
"GC20011N",9/28/2022,0
"GC20011N",9/29/2022,0.0005
"GC20011N",9/30/2022,2.340039E-03
"GC20011N",10/3/2022,2.375996E-02
"GC20011N",10/4/2022,0.0171
"GC20011N",10/5/2022,-5.819922E-03
"GC20011N",10/6/2022,0
"GC20011N",10/7/2022,-0.0069
"GC20011N",10/10/2022,-2.046016E-02
"GC20011N",10/11/2022,6.480078E-03
"GC20011N",10/12/2022,-0.0051
"GC20011N",10/13/2022,-0.0003
"GC20011N",10/14/2022,-1.685996E-02
"GC20011N",10/17/2022,9.059961E-03
"GC20011N",10/18/2022,-4.919922E-03
"GC20011N",10/19/2022,-1.296016E-02
"GC20011N",10/20/2022,-0.0012
"GC20011N",10/21/2022,0
"GC20011N",10/24/2022,-5.680078E-03
"GC20011N",10/25/2022,2.340039E-03
"GC20011N",10/26/2022,6.719922E-03
"GC20011N",10/27/2022,-2.159961E-03
"GC20011N",10/28/2022,-1.247988E-02
"GC20011N",10/31/2022,-2.460156E-03
"GC20011N",11/1/2022,0.0054
"GC20011N",11/2/2022,1.800781E-04
"GC20011N",11/3/2022,-1.734004E-02
"GC20011N",11/4/2022,0
"GC20011N",11/7/2022,0.00055
"GC20011N",11/8/2022,0.01775
"GC20011N",11/9/2022,-0.00115
"GC20011N",11/10/2022,0.02
"GC20011N",11/11/2022,0.00785
"GC20011N",11/14/2022,0.00375
"GC20011N",11/15/2022,-0.00005
"GC20011N",11/16/2022,-0.0005
"GC20011N",11/17/2022,-0.0064
"GC20011N",11/18/2022,-0.0043
"GC20011N",11/21/2022,-0.0074
"GC20011N",11/22/2022,0.00015
"GC20011N",11/23/2022,0.00285
"GC20011N",11/25/2022,0.0042
"GC20011N",11/28/2022,-0.00685
"GC20011N",11/29/2022,0.00405
"GC20011N",11/30/2022,-0.0012
"GC20011N",12/1/2022,0.0346
"GC20011N",12/2/2022,-0.0028
"GC20011N",12/5/2022,-0.01415
"GC20011N",12/6/2022,0.00055
"GC20011N",12/7/2022,0.0078
"GC20011N",12/8/2022,0.00175
"GC20011N",12/9/2022,0.0046
"GC20011N",12/12/2022,-0.0092
"GC20011N",12/13/2022,0.0166
"GC20011N",12/14/2022,-0.0034
"GC20011N",12/15/2022,-0.01545
"GC20011N",12/16/2022,0.0062
"GC20011N",12/19/2022,-0.00125
"GC20011N",12/20/2022,0.01385
"GC20011N",12/21/2022,0
"GC20011N",12/22/2022,-0.01505
"GC20011N",12/23/2022,0.00445
"GC20011N",12/27/2022,0.00945
"GC20011N",12/28/2022,-0.00365
"GC20011N",12/29/2022,0.0051
"GC20011N",12/30/2022,0.0001
"GC20011N",1/3/2023,0.00995
"GC20011N",1/4/2023,0.00645
"GC20011N",1/5/2023,-0.0092
"GC20011N",1/6/2023,0.01455
"GC20011N",1/9/2023,0.00405
"GC20011N",1/10/2023,-0.00065
"GC20011N",1/11/2023,0.0012
"GC20011N",1/12/2023,0.00995
"GC20011N",1/13/2023,0.01145
"GC20011N",1/17/2023,-0.0059
"GC20011N",1/18/2023,-0.00145
"GC20011N",1/19/2023,0.00845
"GC20011N",1/20/2023,0.00215
"GC20011N",1/23/2023,0.0002
"GC20011N",1/24/2023,0.0034
"GC20011N",1/25/2023,0.0036
"GC20011N",1/26/2023,-0.0063
