Ticker Symbol,Date,Strategy 1 (days),Strategy 1 (aggregated p&l),Strategy 2 (days),Strategy 2 (aggregated p&l)
bcd,4/13/2016,20,2.51%,0,0.00%
bcd,4/14/2016,21,1.48%,0,0.00%
bcd,4/15/2016,22,1.32%,0,0.00%
bcd,4/18/2016,23,1.49%,0,0.00%
bcd,4/19/2016,24,1.74%,0,0.00%
bcd,4/20/2016,25,2.29%,0,0.00%
bcd,4/21/2016,26,1.62%,0,0.00%
bcd,4/22/2016,27,1.56%,1,-0.08%
bcd,4/25/2016,28,0.95%,2,-0.68%
bcd,4/26/2016,29,1.24%,3,-0.40%
bcd,4/27/2016,30,1.50%,4,-0.14%
bcd,4/28/2016,31,1.82%,5,0.18%
bcd,4/29/2016,32,2.03%,6,0.38%
bcd,5/2/2016,33,2.93%,7,1.27%
bcd,5/3/2016,34,3.58%,8,1.91%
bcd,5/4/2016,35,3.43%,9,1.76%
bcd,5/5/2016,36,3.38%,10,1.71%
bcd,5/6/2016,37,2.45%,11,0.79%
bcd,5/9/2016,38,2.44%,12,0.79%
bcd,5/10/2016,39,2.35%,13,0.69%
bcd,5/11/2016,40,2.18%,14,0.53%
bcd,5/12/2016,41,2.68%,15,1.02%
bcd,5/13/2016,42,1.72%,16,0.56%
bcd,5/16/2016,0,0.00%,17,-0.04%
bcd,5/17/2016,0,0.00%,18,0.05%
bcd,5/18/2016,0,0.00%,19,-0.27%
bcd,5/19/2016,0,0.00%,0,0.00%
bcd,5/20/2016,0,0.00%,0,0.00%
bcd,5/23/2016,0,0.00%,0,0.00%
bcd,5/24/2016,0,0.00%,0,0.00%
bcd,5/25/2016,0,0.00%,0,0.00%
bcd,5/26/2016,0,0.00%,0,0.00%
bcd,5/27/2016,0,0.00%,0,0.00%
bcd,5/31/2016,0,0.00%,0,0.00%
bcd,6/1/2016,0,0.00%,0,0.00%
bcd,6/2/2016,0,0.00%,0,0.00%
bcd,6/3/2016,0,0.00%,1,-0.37%
bcd,6/6/2016,0,0.00%,2,1.44%
bcd,6/7/2016,0,0.00%,3,1.76%
bcd,6/8/2016,0,0.00%,4,1.72%
bcd,6/9/2016,1,0.28%,5,2.09%
bcd,6/10/2016,2,-0.32%,6,1.49%
bcd,6/13/2016,3,-0.94%,7,0.86%
bcd,6/14/2016,4,-0.64%,8,1.16%
bcd,6/15/2016,5,-1.43%,9,0.36%
bcd,6/16/2016,6,-0.90%,10,0.90%
bcd,6/17/2016,7,-1.14%,11,0.65%
bcd,6/20/2016,8,-0.86%,12,0.94%
bcd,6/21/2016,9,-0.47%,13,1.33%
bcd,6/22/2016,10,-0.97%,14,0.82%
bcd,6/23/2016,11,-0.52%,15,1.28%
bcd,6/24/2016,12,-2.14%,16,-0.71%
bcd,6/27/2016,0,0.00%,0,0.00%
bcd,6/28/2016,0,0.00%,0,0.00%
bcd,6/29/2016,0,0.00%,0,0.00%
bcd,6/30/2016,0,0.00%,0,0.00%
bcd,7/1/2016,0,0.00%,0,0.00%
bcd,7/5/2016,0,0.00%,0,0.00%
bcd,7/6/2016,0,0.00%,0,0.00%
bcd,7/7/2016,0,0.00%,1,0.31%
bcd,7/8/2016,0,0.00%,2,-0.14%
bcd,7/11/2016,0,0.00%,3,-0.20%
bcd,7/12/2016,0,0.00%,4,-0.13%
bcd,7/13/2016,0,0.00%,5,-0.04%
bcd,7/14/2016,0,0.00%,6,0.32%
bcd,7/15/2016,0,0.00%,7,0.44%
bcd,7/18/2016,0,0.00%,8,-0.10%
bcd,7/19/2016,1,0.11%,9,-0.04%
bcd,7/20/2016,2,-0.38%,10,-0.53%
bcd,7/21/2016,3,-0.49%,11,-0.63%
bcd,7/22/2016,4,-0.41%,12,-0.55%
bcd,7/25/2016,5,-0.88%,13,-1.02%
bcd,7/26/2016,6,-0.63%,14,-0.77%
bcd,7/27/2016,7,-0.66%,15,-0.80%
bcd,7/28/2016,8,-0.37%,16,-0.51%
bcd,7/29/2016,9,0.10%,17,-0.04%
bcd,8/1/2016,10,1.06%,18,0.91%
bcd,8/2/2016,11,0.97%,19,0.82%
bcd,8/3/2016,12,1.48%,20,1.33%
bcd,8/4/2016,13,0.75%,21,0.60%
bcd,8/5/2016,14,0.59%,22,0.45%
bcd,8/8/2016,15,0.23%,23,0.09%
bcd,8/9/2016,16,0.15%,24,0.01%
bcd,8/10/2016,17,0.37%,25,0.23%
bcd,8/11/2016,18,0.97%,26,0.82%
bcd,8/12/2016,19,0.68%,27,0.53%
bcd,8/15/2016,20,0.84%,28,0.70%
bcd,8/16/2016,21,1.01%,29,0.87%
bcd,8/17/2016,22,1.86%,30,1.72%
bcd,8/18/2016,23,1.98%,31,1.84%
bcd,8/19/2016,24,2.55%,32,2.41%
bcd,8/22/2016,25,2.27%,33,2.12%
bcd,8/23/2016,26,2.28%,34,2.13%
bcd,8/24/2016,27,2.11%,35,1.96%
bcd,8/25/2016,28,1.71%,36,1.56%
bcd,8/26/2016,29,1.85%,37,1.70%
bcd,8/29/2016,30,1.01%,38,0.87%
bcd,8/30/2016,31,1.01%,39,0.86%
bcd,8/31/2016,32,0.59%,40,0.45%
bcd,9/1/2016,33,0.74%,41,0.60%
bcd,9/2/2016,34,1.09%,42,0.94%
bcd,9/6/2016,35,0.81%,43,0.67%
bcd,9/7/2016,36,1.74%,44,1.60%
bcd,9/8/2016,37,1.71%,45,1.56%
bcd,9/9/2016,38,1.90%,46,1.76%
bcd,9/12/2016,39,1.70%,47,1.56%
bcd,9/13/2016,40,1.83%,48,1.68%
bcd,9/14/2016,41,1.51%,49,1.36%
bcd,9/15/2016,42,1.89%,50,1.74%
bcd,9/16/2016,43,1.81%,51,1.67%
bcd,9/19/2016,44,0.98%,52,0.84%
bcd,9/20/2016,45,1.22%,53,1.07%
bcd,9/21/2016,46,1.03%,54,0.89%
bcd,9/22/2016,47,1.20%,55,1.06%
bcd,9/23/2016,48,1.42%,56,1.27%
bcd,9/26/2016,49,1.69%,57,1.55%
bcd,9/27/2016,50,1.91%,58,1.76%
bcd,9/28/2016,51,1.61%,59,1.46%
bcd,9/29/2016,52,1.54%,60,1.39%
bcd,9/30/2016,53,1.52%,61,1.37%
bcd,10/3/2016,54,1.74%,62,1.59%
bcd,10/4/2016,55,1.54%,63,1.40%
bcd,10/5/2016,56,1.33%,64,1.19%
bcd,10/6/2016,57,1.47%,65,1.32%
bcd,10/7/2016,58,0.80%,66,0.65%
bcd,10/10/2016,59,1.14%,67,1.00%
bcd,10/11/2016,60,0.01%,68,0.62%
bcd,10/12/2016,0,0.00%,69,-0.47%
bcd,10/13/2016,0,0.00%,0,0.00%
bcd,10/14/2016,0,0.00%,0,0.00%
bcd,10/17/2016,0,0.00%,0,0.00%
bcd,10/18/2016,0,0.00%,0,0.00%
bcd,10/19/2016,0,0.00%,0,0.00%
bcd,10/20/2016,0,0.00%,0,0.00%
bcd,10/21/2016,0,0.00%,0,0.00%
bcd,10/24/2016,0,0.00%,0,0.00%
bcd,10/25/2016,0,0.00%,0,0.00%
bcd,10/26/2016,0,0.00%,0,0.00%
bcd,10/27/2016,0,0.00%,0,0.00%
bcd,10/28/2016,0,0.00%,0,0.00%
bcd,10/31/2016,0,0.00%,0,0.00%
bcd,11/1/2016,0,0.00%,0,0.00%
bcd,11/2/2016,0,0.00%,0,0.00%
bcd,11/3/2016,1,0.29%,0,0.00%
bcd,11/4/2016,2,0.37%,0,0.00%
bcd,11/7/2016,3,0.50%,0,0.00%
bcd,11/8/2016,4,-0.24%,0,0.00%
bcd,11/9/2016,5,-0.32%,0,0.00%
bcd,11/10/2016,6,-1.29%,0,0.00%
bcd,11/11/2016,0,0.00%,0,0.00%
bcd,11/14/2016,0,0.00%,0,0.00%
bcd,11/15/2016,0,0.00%,0,0.00%
bcd,11/16/2016,0,0.00%,0,0.00%
bcd,11/17/2016,0,0.00%,0,0.00%
bcd,11/18/2016,0,0.00%,0,0.00%
bcd,11/21/2016,0,0.00%,0,0.00%
bcd,11/22/2016,0,0.00%,0,0.00%
bcd,11/23/2016,0,0.00%,0,0.00%
bcd,11/25/2016,0,0.00%,0,0.00%
bcd,11/28/2016,0,0.00%,0,0.00%
bcd,11/29/2016,0,0.00%,0,0.00%
bcd,11/30/2016,0,0.00%,0,0.00%
bcd,12/1/2016,0,0.00%,0,0.00%
bcd,12/2/2016,0,0.00%,0,0.00%
bcd,12/5/2016,0,0.00%,0,0.00%
bcd,12/6/2016,0,0.00%,0,0.00%
bcd,12/7/2016,0,0.00%,0,0.00%
bcd,12/8/2016,1,0.28%,0,0.00%
bcd,12/9/2016,2,-1.20%,0,0.00%
bcd,12/12/2016,0,0.00%,0,0.00%
bcd,12/13/2016,0,0.00%,0,0.00%
bcd,12/14/2016,0,0.00%,1,0.16%
bcd,12/15/2016,0,0.00%,2,0.75%
bcd,12/16/2016,0,0.00%,3,2.01%
bcd,12/19/2016,0,0.00%,4,1.94%
bcd,12/20/2016,0,0.00%,5,2.22%
bcd,12/21/2016,0,0.00%,6,2.34%
bcd,12/22/2016,0,0.00%,7,2.01%
bcd,12/23/2016,0,0.00%,8,1.94%
bcd,12/27/2016,0,0.00%,9,1.82%
bcd,12/28/2016,0,0.00%,10,1.72%
bcd,12/29/2016,0,0.00%,11,2.13%
bcd,12/30/2016,0,0.00%,12,1.14%
bcd,1/3/2017,0,0.00%,0,0.00%
bcd,1/4/2017,0,0.00%,0,0.00%
bcd,1/5/2017,0,0.00%,0,0.00%
bcd,1/6/2017,0,0.00%,0,0.00%
bcd,1/9/2017,0,0.00%,0,0.00%
bcd,1/10/2017,0,0.00%,0,0.00%
bcd,1/11/2017,0,0.00%,0,0.00%
bcd,1/12/2017,0,0.00%,0,0.00%
bcd,1/13/2017,0,0.00%,0,0.00%
bcd,1/17/2017,1,-0.34%,0,0.00%
bcd,1/18/2017,2,-0.96%,0,0.00%
bcd,1/19/2017,3,-0.56%,0,0.00%
bcd,1/20/2017,4,-0.47%,0,0.00%
bcd,1/23/2017,5,-0.92%,0,0.00%
bcd,1/24/2017,6,-1.28%,0,0.00%
bcd,1/25/2017,7,-1.04%,0,0.00%
bcd,1/26/2017,8,-1.22%,0,0.00%
bcd,1/27/2017,9,-0.80%,0,0.00%
bcd,1/30/2017,10,-0.80%,0,0.00%
bcd,1/31/2017,11,-0.74%,0,0.00%
bcd,2/1/2017,12,-1.78%,0,0.00%
bcd,2/2/2017,13,-1.51%,0,0.00%
bcd,2/3/2017,14,-1.38%,0,0.00%
bcd,2/6/2017,15,-1.41%,1,-0.08%
bcd,2/7/2017,16,-1.22%,2,0.10%
bcd,2/8/2017,17,-0.72%,3,0.60%
bcd,2/9/2017,18,-0.63%,4,0.69%
bcd,2/10/2017,19,-0.36%,5,0.96%
bcd,2/13/2017,20,-0.10%,6,1.21%
bcd,2/14/2017,21,0.21%,7,1.52%
bcd,2/15/2017,22,0.46%,8,1.76%
bcd,2/16/2017,23,0.30%,9,1.61%
bcd,2/17/2017,24,-0.50%,10,0.82%
bcd,2/21/2017,25,0.16%,11,1.47%
bcd,2/22/2017,26,0.71%,12,2.01%
bcd,2/23/2017,27,0.50%,13,1.81%
bcd,2/24/2017,28,0.50%,14,1.81%
bcd,2/27/2017,29,0.58%,15,1.89%
bcd,2/28/2017,30,0.36%,16,1.67%
bcd,3/1/2017,31,0.32%,17,1.63%
bcd,3/2/2017,32,0.79%,18,2.09%
bcd,3/3/2017,33,1.10%,19,2.40%
bcd,3/6/2017,34,0.10%,20,0.97%
bcd,3/7/2017,35,0.12%,0,0.00%
bcd,3/8/2017,36,0.21%,0,0.00%
bcd,3/9/2017,37,0.31%,0,0.00%
bcd,3/10/2017,38,-0.10%,0,0.00%
bcd,3/13/2017,39,-1.11%,0,0.00%
bcd,3/14/2017,0,0.00%,0,0.00%
bcd,3/15/2017,0,0.00%,0,0.00%
bcd,3/16/2017,0,0.00%,0,0.00%
bcd,3/17/2017,0,0.00%,0,0.00%
bcd,3/20/2017,0,0.00%,0,0.00%
bcd,3/21/2017,0,0.00%,0,0.00%
bcd,3/22/2017,0,0.00%,0,0.00%
bcd,3/23/2017,0,0.00%,0,0.00%
bcd,3/24/2017,1,0.05%,0,0.00%
bcd,3/27/2017,2,-0.14%,0,-0.53%
bcd,3/28/2017,3,-0.69%,0,-0.53%
bcd,3/29/2017,4,-0.14%,0,0.00%
bcd,3/30/2017,5,0.33%,0,0.00%
bcd,3/31/2017,6,0.99%,0,0.00%
bcd,4/3/2017,7,1.05%,0,0.00%
bcd,4/4/2017,8,1.21%,0,0.00%
bcd,4/5/2017,9,1.20%,0,0.00%
bcd,4/6/2017,10,1.23%,0,0.00%
bcd,4/7/2017,11,1.42%,0,0.00%
bcd,4/10/2017,12,1.96%,0,0.00%
bcd,4/11/2017,13,1.90%,0,0.00%
bcd,4/12/2017,14,1.79%,0,0.00%
bcd,4/13/2017,15,1.92%,0,0.00%
bcd,4/17/2017,16,1.67%,0,0.00%
bcd,4/18/2017,17,1.49%,0,0.00%
bcd,4/19/2017,18,0.67%,1,0.77%
bcd,4/20/2017,19,0.79%,2,0.66%
bcd,4/21/2017,20,0.79%,3,0.65%
bcd,4/24/2017,21,-0.53%,4,0.41%
bcd,4/25/2017,0,0.00%,5,1.94%
bcd,4/26/2017,1,0.62%,6,2.69%
bcd,4/27/2017,2,0.24%,7,2.30%
bcd,4/28/2017,3,0.08%,8,2.14%
bcd,5/1/2017,4,0.19%,9,2.26%
bcd,5/2/2017,5,0.29%,10,2.35%
bcd,5/3/2017,6,0.48%,11,2.55%
bcd,5/4/2017,7,0.26%,12,2.32%
bcd,5/5/2017,8,0.92%,13,3.00%
bcd,5/8/2017,9,1.02%,14,3.10%
bcd,5/9/2017,10,0.50%,15,2.57%
bcd,5/10/2017,11,-0.10%,16,1.96%
bcd,5/11/2017,12,-0.17%,17,1.89%
bcd,5/12/2017,13,-0.14%,18,1.92%
bcd,5/15/2017,14,0.39%,19,2.46%
bcd,5/16/2017,15,0.88%,20,2.96%
bcd,5/17/2017,16,1.95%,21,4.05%
bcd,5/18/2017,17,2.44%,22,4.55%
bcd,5/19/2017,18,2.02%,23,4.12%
bcd,5/22/2017,19,2.94%,24,5.06%
bcd,5/23/2017,20,3.22%,25,5.35%
bcd,5/24/2017,21,2.74%,26,4.86%
bcd,5/25/2017,22,2.87%,27,4.98%
bcd,5/26/2017,23,2.90%,28,5.02%
bcd,5/30/2017,24,2.66%,29,4.77%
bcd,5/31/2017,25,2.75%,30,4.86%
bcd,6/1/2017,26,3.27%,31,5.40%
bcd,6/2/2017,27,2.97%,32,5.09%
bcd,6/5/2017,28,3.64%,33,5.77%
bcd,6/6/2017,29,3.55%,34,5.68%
bcd,6/7/2017,30,3.75%,35,5.88%
bcd,6/8/2017,31,3.71%,36,5.84%
bcd,6/9/2017,32,3.51%,37,5.65%
bcd,6/12/2017,33,3.28%,38,5.40%
bcd,6/13/2017,34,3.37%,39,5.50%
bcd,6/14/2017,35,3.39%,40,5.52%
bcd,6/15/2017,36,3.43%,41,5.56%
bcd,6/16/2017,37,2.83%,42,4.95%
bcd,6/19/2017,38,3.20%,43,5.33%
bcd,6/20/2017,39,2.78%,44,4.90%
bcd,6/21/2017,40,2.60%,45,4.71%
bcd,6/22/2017,41,2.90%,46,5.02%
bcd,6/23/2017,42,2.74%,47,4.86%
bcd,6/26/2017,43,3.20%,48,5.33%
bcd,6/27/2017,44,3.05%,49,5.17%
bcd,6/28/2017,45,4.57%,50,6.73%
bcd,6/29/2017,46,4.87%,51,7.03%
bcd,6/30/2017,47,5.32%,52,7.49%
bcd,7/3/2017,48,5.21%,53,7.37%
bcd,7/5/2017,49,4.61%,54,6.76%
bcd,7/6/2017,50,4.46%,55,6.61%
bcd,7/7/2017,51,5.19%,56,7.35%
bcd,7/10/2017,52,5.00%,57,7.16%
bcd,7/11/2017,53,5.00%,58,7.16%
bcd,7/12/2017,54,5.68%,59,7.85%
bcd,7/13/2017,55,5.10%,60,7.26%
bcd,7/14/2017,56,4.99%,61,7.15%
bcd,7/17/2017,57,5.55%,62,7.72%
bcd,7/18/2017,58,5.68%,63,7.85%
bcd,7/19/2017,59,6.42%,64,8.60%
bcd,7/20/2017,60,6.02%,65,8.20%
bcd,7/21/2017,61,6.97%,66,9.17%
bcd,7/24/2017,62,7.47%,67,9.68%
bcd,7/25/2017,63,7.14%,68,9.34%
bcd,7/26/2017,64,7.20%,69,9.40%
bcd,7/27/2017,65,7.68%,70,9.89%
bcd,7/28/2017,66,7.48%,71,9.69%
bcd,7/31/2017,67,8.19%,72,10.41%
bcd,8/1/2017,68,8.82%,73,11.06%
bcd,8/2/2017,69,8.56%,74,10.79%
bcd,8/3/2017,70,9.09%,75,11.33%
bcd,8/4/2017,71,9.13%,76,11.37%
bcd,8/7/2017,72,8.18%,77,10.40%
bcd,8/8/2017,73,8.45%,78,10.68%
bcd,8/9/2017,74,8.06%,79,10.28%
bcd,8/10/2017,75,8.05%,80,10.28%
bcd,8/11/2017,76,8.19%,81,10.42%
bcd,8/14/2017,77,8.68%,82,10.92%
bcd,8/15/2017,78,8.31%,83,10.54%
bcd,8/16/2017,79,7.85%,84,10.07%
bcd,8/17/2017,80,8.16%,85,10.38%
bcd,8/18/2017,81,7.89%,86,10.11%
bcd,8/21/2017,82,8.05%,87,10.27%
bcd,8/22/2017,83,8.52%,88,10.75%
bcd,8/23/2017,84,7.97%,89,10.19%
bcd,8/24/2017,85,8.59%,90,10.82%
bcd,8/25/2017,86,8.43%,91,10.66%
bcd,8/28/2017,87,9.11%,92,11.35%
bcd,8/29/2017,88,10.04%,93,12.30%
bcd,8/30/2017,89,10.13%,94,12.39%
bcd,8/31/2017,90,9.21%,95,11.45%
bcd,9/1/2017,91,9.29%,96,11.54%
bcd,9/5/2017,92,8.96%,97,11.20%
bcd,9/6/2017,93,9.53%,98,11.79%
bcd,9/7/2017,94,9.57%,99,11.82%
bcd,9/8/2017,95,10.52%,100,12.79%
bcd,9/11/2017,96,10.82%,101,13.10%
bcd,9/12/2017,97,10.33%,102,12.59%
bcd,9/13/2017,98,10.38%,103,12.65%
bcd,9/14/2017,99,9.49%,104,11.74%
bcd,9/15/2017,100,9.84%,105,12.10%
bcd,9/18/2017,101,10.08%,106,12.34%
bcd,9/19/2017,102,10.19%,107,12.45%
bcd,9/20/2017,103,10.61%,108,12.88%
bcd,9/21/2017,104,9.61%,109,11.86%
bcd,9/22/2017,105,9.97%,110,12.23%
bcd,9/25/2017,106,10.08%,111,12.34%
bcd,9/26/2017,107,8.53%,112,11.43%
bcd,9/27/2017,0,0.00%,113,10.38%
bcd,9/28/2017,0,0.00%,0,0.00%
bcd,9/29/2017,0,0.00%,0,0.00%
bcd,10/2/2017,0,0.00%,0,0.00%
bcd,10/3/2017,0,0.00%,0,0.00%
bcd,10/4/2017,0,0.00%,0,0.00%
bcd,10/5/2017,0,0.00%,0,0.00%
bcd,10/6/2017,0,0.00%,0,0.00%
bcd,10/9/2017,0,0.00%,0,0.00%
bcd,10/10/2017,0,0.00%,0,0.00%
bcd,10/11/2017,0,0.00%,1,0.51%
bcd,10/12/2017,0,0.00%,2,0.93%
bcd,10/13/2017,0,0.00%,3,0.74%
bcd,10/16/2017,0,0.00%,4,0.60%
bcd,10/17/2017,1,-0.20%,5,0.37%
bcd,10/18/2017,2,-0.39%,6,0.18%
bcd,10/19/2017,3,-0.12%,7,0.45%
bcd,10/20/2017,4,0.09%,8,0.66%
bcd,10/23/2017,5,-0.34%,9,0.23%
bcd,10/24/2017,6,-0.70%,10,-0.13%
bcd,10/25/2017,7,-0.29%,11,0.28%
bcd,10/26/2017,8,-0.13%,12,0.44%
bcd,10/27/2017,9,-1.39%,13,-0.82%
bcd,10/30/2017,10,-1.91%,14,-1.35%
bcd,10/31/2017,11,-1.57%,15,-1.01%
bcd,11/1/2017,12,-1.47%,16,-0.90%
bcd,11/2/2017,13,-1.76%,17,-1.19%
bcd,11/3/2017,14,-1.41%,18,-0.85%
bcd,11/6/2017,15,-1.87%,19,-1.30%
bcd,11/7/2017,16,-2.27%,20,-1.32%
bcd,11/8/2017,0,0.00%,21,-1.49%
bcd,11/9/2017,0,0.00%,22,-1.43%
bcd,11/10/2017,0,0.00%,23,-1.00%
bcd,11/13/2017,0,0.00%,24,-0.85%
bcd,11/14/2017,0,0.00%,25,-0.84%
bcd,11/15/2017,0,0.00%,26,0.23%
bcd,11/16/2017,0,0.00%,27,0.21%
bcd,11/17/2017,1,-0.19%,28,-0.03%
bcd,11/20/2017,2,0.07%,29,0.23%
bcd,11/21/2017,3,-0.48%,30,-0.32%
bcd,11/22/2017,4,-0.40%,31,-0.24%
bcd,11/24/2017,5,0.28%,32,0.44%
bcd,11/27/2017,6,1.14%,33,1.31%
bcd,11/28/2017,7,0.90%,34,1.07%
bcd,11/29/2017,8,0.36%,35,0.52%
bcd,11/30/2017,9,0.57%,36,0.74%
bcd,12/1/2017,10,0.86%,37,1.02%
bcd,12/4/2017,11,0.81%,38,0.98%
bcd,12/5/2017,12,0.62%,39,0.78%
bcd,12/6/2017,13,0.38%,40,0.54%
bcd,12/7/2017,14,0.30%,41,0.47%
bcd,12/8/2017,15,0.27%,42,0.43%
bcd,12/11/2017,16,0.34%,43,0.50%
bcd,12/12/2017,17,0.49%,44,0.65%
bcd,12/13/2017,18,0.09%,45,0.25%
bcd,12/14/2017,19,0.80%,46,0.96%
bcd,12/15/2017,20,0.58%,47,0.74%
bcd,12/18/2017,21,0.32%,48,0.49%
bcd,12/19/2017,22,0.51%,49,0.68%
bcd,12/20/2017,23,0.98%,50,1.14%
bcd,12/21/2017,24,1.24%,51,1.41%
bcd,12/22/2017,25,1.20%,52,1.36%
bcd,12/26/2017,26,1.03%,53,1.19%
bcd,12/27/2017,27,1.14%,54,1.30%
bcd,12/28/2017,28,1.38%,55,1.54%
bcd,12/29/2017,29,1.70%,56,1.86%
bcd,1/2/2018,30,2.27%,57,2.44%
bcd,1/3/2018,31,2.53%,58,2.70%
bcd,1/4/2018,32,2.22%,59,2.38%
bcd,1/5/2018,33,2.67%,60,2.83%
bcd,1/8/2018,34,2.47%,61,2.63%
bcd,1/9/2018,35,1.74%,62,1.91%
bcd,1/10/2018,36,1.46%,63,1.63%
bcd,1/11/2018,37,1.69%,64,1.85%
bcd,1/12/2018,38,2.35%,65,2.52%
bcd,1/16/2018,39,3.57%,66,3.74%
bcd,1/17/2018,40,4.31%,67,4.48%
bcd,1/18/2018,41,4.03%,68,4.20%
bcd,1/19/2018,42,4.06%,69,4.22%
bcd,1/22/2018,43,3.96%,70,4.13%
bcd,1/23/2018,44,4.17%,71,4.34%
bcd,1/24/2018,45,4.48%,72,4.64%
bcd,1/25/2018,46,5.40%,73,5.57%
bcd,1/26/2018,47,5.26%,74,5.43%
bcd,1/29/2018,48,5.53%,75,5.70%
bcd,1/30/2018,49,5.25%,76,5.41%
bcd,1/31/2018,50,5.37%,77,5.54%
bcd,2/1/2018,51,5.42%,78,5.59%
bcd,2/2/2018,52,6.18%,79,6.36%
bcd,2/5/2018,53,5.74%,80,5.92%
bcd,2/6/2018,54,5.29%,81,5.46%
bcd,2/7/2018,55,5.22%,82,5.39%
bcd,2/8/2018,56,3.76%,83,4.39%
bcd,2/9/2018,0,0.00%,84,4.27%
bcd,2/12/2018,0,0.00%,85,4.00%
bcd,2/13/2018,0,0.00%,86,4.41%
bcd,2/14/2018,0,0.00%,87,5.03%
bcd,2/15/2018,0,0.00%,88,5.72%
bcd,2/16/2018,0,0.00%,89,6.29%
bcd,2/20/2018,0,0.00%,90,5.53%
bcd,2/21/2018,0,0.00%,91,4.82%
bcd,2/22/2018,0,0.00%,92,4.52%
bcd,2/23/2018,0,0.00%,93,4.76%
bcd,2/26/2018,0,0.00%,94,4.46%
bcd,2/27/2018,0,0.00%,95,4.58%
bcd,2/28/2018,0,0.00%,96,3.60%
bcd,3/1/2018,0,0.00%,0,0.00%
bcd,3/2/2018,0,0.00%,0,0.00%
bcd,3/5/2018,0,0.00%,0,0.00%
bcd,3/6/2018,0,0.00%,0,0.00%
bcd,3/7/2018,0,0.00%,1,0.51%
bcd,3/8/2018,1,-0.16%,2,0.65%
bcd,3/9/2018,2,-0.85%,3,-0.04%
bcd,3/12/2018,3,-0.78%,4,0.03%
bcd,3/13/2018,4,-0.60%,5,0.21%
bcd,3/14/2018,5,-0.11%,6,0.70%
bcd,3/15/2018,6,-0.29%,7,0.52%
bcd,3/16/2018,7,-0.88%,8,-0.07%
bcd,3/19/2018,8,-1.06%,9,-0.25%
bcd,3/20/2018,9,-0.48%,10,0.34%
bcd,3/21/2018,10,-1.34%,11,-0.54%
bcd,3/22/2018,11,-0.74%,12,0.07%
bcd,3/23/2018,12,-0.93%,13,-0.13%
bcd,3/26/2018,13,-0.45%,14,0.36%
bcd,3/27/2018,14,0.25%,15,1.07%
bcd,3/28/2018,15,-0.20%,16,0.61%
bcd,3/29/2018,16,-0.98%,17,-0.17%
bcd,4/2/2018,17,-1.16%,18,-0.35%
bcd,4/3/2018,18,-1.08%,19,-0.28%
bcd,4/4/2018,19,-1.35%,20,-0.54%
bcd,4/5/2018,20,-1.24%,21,-0.43%
bcd,4/6/2018,21,-1.62%,22,-0.82%
bcd,4/9/2018,22,-1.24%,23,-0.43%
bcd,4/10/2018,23,-0.96%,24,-0.15%
bcd,4/11/2018,24,-0.66%,25,0.15%
bcd,4/12/2018,25,-0.64%,26,0.17%
bcd,4/13/2018,26,-0.93%,27,-0.12%
bcd,4/16/2018,27,-0.91%,28,-0.11%
bcd,4/17/2018,28,-0.52%,29,0.29%
bcd,4/18/2018,29,-0.65%,30,0.16%
bcd,4/19/2018,30,-0.58%,31,0.23%
bcd,4/20/2018,31,-0.92%,32,-0.11%
bcd,4/23/2018,32,-1.37%,33,-0.56%
bcd,4/24/2018,33,-2.00%,34,-1.20%
bcd,4/25/2018,34,-2.20%,35,-0.95%
bcd,4/26/2018,0,0.00%,36,-1.74%
bcd,4/27/2018,0,0.00%,0,0.00%
bcd,4/30/2018,0,0.00%,0,0.00%
bcd,5/1/2018,0,0.00%,0,0.00%
bcd,5/2/2018,0,0.00%,0,0.00%
bcd,5/3/2018,0,0.00%,0,0.00%
bcd,5/4/2018,0,0.00%,0,0.00%
bcd,5/7/2018,0,0.00%,1,-0.23%
bcd,5/8/2018,0,0.00%,2,-0.56%
bcd,5/9/2018,0,0.00%,3,-1.13%
bcd,5/10/2018,0,0.00%,4,-1.10%
bcd,5/11/2018,0,0.00%,5,-0.58%
bcd,5/14/2018,0,0.00%,6,-0.44%
bcd,5/15/2018,0,0.00%,7,-0.45%
bcd,5/16/2018,0,0.00%,8,-1.67%
bcd,5/17/2018,0,0.00%,0,0.00%
bcd,5/18/2018,0,0.00%,0,0.00%
bcd,5/21/2018,0,0.00%,0,0.00%
bcd,5/22/2018,1,0.01%,0,0.00%
bcd,5/23/2018,2,0.05%,0,0.00%
bcd,5/24/2018,3,-0.63%,0,0.00%
bcd,5/25/2018,4,-0.41%,0,0.00%
bcd,5/29/2018,5,-2.11%,0,0.00%
bcd,5/30/2018,0,0.00%,0,0.00%
bcd,5/31/2018,0,0.00%,0,0.00%
bcd,6/1/2018,0,0.00%,0,0.00%
bcd,6/4/2018,0,0.00%,0,0.00%
bcd,6/5/2018,0,0.00%,0,0.00%
bcd,6/6/2018,0,0.00%,0,0.00%
bcd,6/7/2018,0,0.00%,0,0.00%
bcd,6/8/2018,0,0.00%,0,0.00%
bcd,6/11/2018,0,0.00%,0,0.00%
bcd,6/12/2018,0,0.00%,0,0.00%
bcd,6/13/2018,0,0.00%,0,0.00%
bcd,6/14/2018,0,0.00%,0,0.00%
bcd,6/15/2018,1,1.68%,0,0.00%
bcd,6/18/2018,2,1.56%,0,0.00%
